Date,Cases,GTrend,Traffic,Bike
2020-06-24,243,,671.16,12.08
2020-06-25,248,,727.86,13.0
2020-06-26,219,,684.58,22.33
2020-06-27,130,,430.06,9.25
2020-06-28,110,32.5,394.56,11.92
2020-06-29,280,,676.33,11.27
2020-06-30,265,,728.78,13.92
2020-07-01,267,,718.21,12.42
2020-07-02,256,,430.93,10.0
2020-07-03,176,,425.04,26.42
2020-07-04,63,,412.16,13.0
2020-07-05,89,42.0,419.4,10.67
2020-07-06,283,,244.05,13.08
2020-07-07,343,,580.4,13.75
2020-07-08,309,,684.87,15.33
2020-07-09,288,,622.64,24.42
2020-07-10,345,,572.7,17.18
2020-07-11,154,,424.88,31.5
2020-07-12,97,40.5,363.73,34.0
2020-07-13,337,,606.06,26.83
2020-07-14,324,,626.31,21.33
2020-07-15,267,,616.8,23.67
2020-07-16,296,,563.46,19.0
2020-07-17,326,,494.05,17.33
2020-07-18,132,,396.79,22.5
2020-07-19,100,32.0,338.69,17.67
2020-07-20,392,,675.47,23.08
2020-07-21,291,,706.37,12.83
2020-07-22,364,,672.8,10.5
2020-07-23,318,,570.06,12.33
2020-07-24,347,,680.43,14.33
2020-07-25,156,,465.73,22.33
2020-07-26,96,42.5,370.38,15.67
2020-07-27,361,,732.96,14.17
2020-07-28,332,,785.97,11.42
2020-07-29,445,,708.74,12.42
2020-07-30,340,,662.04,11.67
2020-07-31,392,,628.33,13.17
2020-08-01,140,,387.46,14.25
2020-08-02,95,41.5,333.8,11.67
2020-08-03,429,,638.82,11.08
2020-08-04,369,,661.43,11.5
2020-08-05,378,,707.96,10.67
2020-08-06,349,,663.73,11.08
2020-08-07,418,,575.82,14.25
2020-08-08,177,,443.59,13.92
2020-08-09,115,30.0,357.03,13.42
2020-08-10,376,,99.35,5.33
2020-08-11,384,,1468.0,12.58
2020-08-12,433,,748.04,9.5
2020-08-13,391,,701.4,11.25
2020-08-14,346,,635.79,13.67
2020-08-15,221,,455.6,13.42
2020-08-16,120,29.0,390.26,16.25
2020-08-17,493,,679.65,10.17
2020-08-18,412,,716.94,12.58
2020-08-19,484,,672.75,22.42
2020-08-20,424,,820.53,12.5
2020-08-21,431,,660.13,13.5
2020-08-22,191,,401.2,18.83
2020-08-23,129,26.5,340.73,13.83
2020-08-24,556,,609.8,12.42
2020-08-25,412,,449.39,12.92
2020-08-26,388,,328.6,10.75
2020-08-27,385,,641.93,18.5
2020-08-28,382,,642.09,13.17
2020-08-29,235,,441.74,15.17
2020-08-30,101,25.5,370.23,11.0
2020-08-31,413,,638.88,12.67
2020-09-01,331,,539.18,4.92
2020-09-02,407,,678.57,11.08
2020-09-03,340,,629.92,12.75
2020-09-04,396,,663.22,13.83
2020-09-05,203,,504.78,10.25
2020-09-06,143,23.0,407.3,11.67
2020-09-07,72,,406.79,12.25
2020-09-08,368,,713.79,7.42
2020-09-09,401,,668.58,13.75
2020-09-10,329,,708.2,8.83
2020-09-11,343,,694.34,13.83
2020-09-12,136,,497.42,14.83
2020-09-13,123,27.0,399.27,11.75
2020-09-14,430,,720.02,10.92
2020-09-15,354,,741.87,6.92
2020-09-16,366,,672.98,5.83
2020-09-17,393,,650.61,7.83
2020-09-18,358,,635.22,11.0
2020-09-19,170,,403.55,21.92
2020-09-20,109,28.0,311.46,18.08
2020-09-21,421,,658.41,11.92
2020-09-22,352,,633.97,13.17
2020-09-23,391,,677.94,13.0
2020-09-24,409,,654.47,18.0
2020-09-25,380,,658.41,16.33
2020-09-26,232,,504.36,17.17
2020-09-27,168,29.0,375.5,15.25
2020-09-28,420,,733.1,9.08
2020-09-29,382,,734.43,12.75
2020-09-30,465,,707.75,9.08
2020-10-01,362,,746.37,11.83
2020-10-02,412,,746.98,9.33
2020-10-03,223,,447.49,11.5
2020-10-04,150,38.5,414.11,12.92
2020-10-05,552,,721.95,14.0
2020-10-06,556,,747.91,9.33
2020-10-07,546,,698.92,11.58
2020-10-08,606,,725.98,5.83
2020-10-09,669,,642.6,7.42
2020-10-10,444,,426.89,9.17
2020-10-11,299,46.0,335.31,16.17
2020-10-12,681,,663.16,9.67
2020-10-13,881,,637.83,13.83
2020-10-14,851,,716.57,7.33
2020-10-15,907,,657.6,7.08
2020-10-16,953,,604.52,14.92
2020-10-17,547,,397.3,8.25
2020-10-18,347,52.0,381.16,7.67
2020-10-19,1167,,733.77,10.5
2020-10-20,1195,,714.5,9.08
2020-10-21,1180,,765.15,11.67
2020-10-22,1306,,738.11,7.5
2020-10-23,1018,,695.08,8.08
2020-10-24,886,,479.58,10.25
2020-10-25,527,66.5,397.08,13.25
2020-10-26,1540,,675.45,14.67
2020-10-27,1629,,742.29,13.58
2020-10-28,1745,,764.15,11.92
2020-10-29,1883,,740.03,12.67
2020-10-30,1868,,826.51,11.0
2020-10-31,1065,,553.53,12.0
2020-11-01,728,66.5,459.13,7.58
2020-11-02,2317,,705.91,13.33
2020-11-03,2140,,725.44,10.5
2020-11-04,2510,,747.25,13.75
2020-11-05,2635,,775.61,14.33
2020-11-06,2776,,744.46,7.25
2020-11-07,1573,,494.41,13.25
2020-11-08,1106,81.5,543.26,9.08
2020-11-09,3220,,688.07,15.75
2020-11-10,3345,,679.37,8.0
2020-11-11,2479,,698.76,10.17
2020-11-12,2920,,678.7,9.17
2020-11-13,2690,,678.43,7.33
2020-11-14,1400,,441.77,14.08
2020-11-15,833,88.0,337.09,7.67
2020-11-16,2559,,596.1,8.25
2020-11-17,2457,,699.81,11.0
2020-11-18,2318,,714.15,10.92
2020-11-19,2170,,730.11,8.33
2020-11-20,2302,,669.22,12.67
2020-11-21,1264,,425.85,10.92
2020-11-22,781,60.0,365.76,5.83
2020-11-23,2377,,718.22,6.67
2020-11-24,1928,,646.73,5.5
2020-11-25,1831,,692.21,7.67
2020-11-26,265,,368.2,8.08
2020-11-27,1250,,584.61,6.33
2020-11-28,1374,,418.63,6.83
2020-11-29,892,50.5,393.83,16.33
2020-11-30,2379,,685.33,12.58
2020-12-01,2188,,720.85,10.25
2020-12-02,2051,,713.68,13.67
2020-12-03,2068,,725.34,9.92
2020-12-04,1851,,718.21,8.5
2020-12-05,1205,,450.32,18.5
2020-12-06,709,42.0,398.1,15.75
2020-12-07,2060,,697.97,15.58
2020-12-08,2059,,654.7,7.25
2020-12-09,1755,,647.17,10.67
2020-12-10,1704,,708.03,15.33
2020-12-11,1674,,627.96,9.92
2020-12-12,912,,480.06,10.92
2020-12-13,610,42.5,392.8,6.33
2020-12-14,1464,,695.64,4.5
2020-12-15,1620,,675.07,11.33
2020-12-16,1384,,758.21,13.25
2020-12-17,1349,,763.54,10.5
2020-12-18,1297,,668.4,12.08
2020-12-19,858,,462.78,13.17
2020-12-20,583,35.0,408.13,12.08
2020-12-21,1470,,698.67,13.17
2020-12-22,1343,,765.93,5.75
2020-12-23,1220,,542.34,8.0
2020-12-24,620,,681.93,13.0
2020-12-25,162,,420.1,10.08
2020-12-26,958,,458.69,11.0
2020-12-27,617,40.0,433.86,15.42
2020-12-28,1669,,653.66,15.75
2020-12-29,1720,,652.03,12.25
2020-12-30,1450,,671.6,8.17
2020-12-31,976,,674.03,10.08
2021-01-01,266,,445.14,13.92
2021-01-02,1114,,471.15,13.5
2021-01-03,645,35.5,407.17,14.5
2021-01-04,1882,,635.54,12.25
2021-01-05,1607,,619.49,7.92
2021-01-06,1462,,776.1,11.25
2021-01-07,1381,,745.48,9.5
2021-01-08,1212,,676.54,10.08
2021-01-09,780,,498.83,9.58
2021-01-10,500,30.0,436.24,15.08
2021-01-11,1359,,739.42,10.25
2021-01-12,1090,,697.22,13.33
2021-01-13,1114,,794.98,16.67
2021-01-14,1052,,646.74,5.0
2021-01-15,1028,,683.33,7.25
2021-01-16,629,,495.95,10.33
2021-01-17,397,27.0,387.58,8.17
2021-01-18,716,,729.01,9.33
2021-01-19,1088,,731.43,9.83
2021-01-20,792,,722.89,7.5
2021-01-21,817,,726.05,10.33
2021-01-22,736,,780.78,8.92
2021-01-23,582,,491.55,10.5
2021-01-24,338,23.0,461.72,7.25
2021-01-25,858,,738.09,14.25
2021-01-26,650,,694.95,14.67
2021-01-27,658,,,10.75
2021-01-28,609,,221.0,6.5
2021-01-29,590,,195.89,14.25
2021-01-30,422,,411.64,13.08
2021-01-31,162,22.5,330.31,3.83
2021-02-01,611,,246.2,11.17
2021-02-02,646,,313.46,8.08
2021-02-03,576,,237.43,9.42
2021-02-04,533,,345.62,24.17
2021-02-05,406,,527.79,14.67
2021-02-06,266,,360.99,20.83
2021-02-07,211,23.5,332.84,19.67
2021-02-08,391,,305.94,9.17
2021-02-09,412,,324.72,19.17
2021-02-10,366,,212.76,14.0
2021-02-11,442,,159.61,9.25
2021-02-12,357,,374.62,16.92
2021-02-13,221,,489.38,9.75
2021-02-14,144,17.5,368.91,9.08
2021-02-15,258,,392.94,10.33
2021-02-16,212,,526.95,12.08
2021-02-17,386,,238.08,8.92
2021-02-18,318,,369.7,12.83
2021-02-19,321,,483.74,9.92
2021-02-20,216,,452.24,16.67
2021-02-21,158,16.0,205.27,7.75
2021-02-22,391,,436.1,11.08
2021-02-23,315,,324.34,13.17
2021-02-24,334,,127.24,18.58
2021-02-25,280,,185.2,10.25
2021-02-26,358,,426.68,6.17
2021-02-27,179,,490.04,11.75
2021-02-28,149,19.0,373.34,11.83
2021-03-01,314,,121.54,28.83
2021-03-02,331,,160.62,9.75
2021-03-03,337,,379.18,23.58
2021-03-04,283,,140.17,28.08
2021-03-05,291,,73.06,22.42
2021-03-06,215,,478.89,8.08
2021-03-07,174,17.0,60.96,10.17
2021-03-08,323,,1408.33,20.5
2021-03-09,326,,1240.75,18.83
2021-03-10,329,,1013.78,14.42
2021-03-11,345,,1070.69,9.83
2021-03-12,347,,822.53,9.5
2021-03-13,252,,523.14,16.75
2021-03-14,183,15.0,432.33,13.83
2021-03-15,366,,835.06,18.83
2021-03-16,446,,864.22,14.33
2021-03-17,476,,867.84,8.83
2021-03-18,418,,894.05,6.5
2021-03-19,434,,842.99,12.5
2021-03-20,275,,532.66,12.08
2021-03-21,220,19.5,397.22,6.25
2021-03-22,534,,802.26,12.17
2021-03-23,557,,868.22,6.92
2021-03-24,674,,868.86,15.25
2021-03-25,670,,867.91,14.5
2021-03-26,593,,739.09,11.67
2021-03-27,406,,478.73,30.17
2021-03-28,348,22.0,413.47,27.0
2021-03-29,721,,794.31,25.0
2021-03-30,721,,858.71,22.92
2021-03-31,705,,773.17,19.33
2021-04-01,710,,792.32,22.83
2021-04-02,668,,798.56,26.75
2021-04-03,452,,479.63,27.0
2021-04-04,303,21.0,403.37,28.33
2021-04-05,928,,792.36,11.1
2021-04-06,847,,866.82,20.92
2021-04-07,829,,892.07,21.0
2021-04-08,853,,911.84,20.92
2021-04-09,766,,903.07,16.58
2021-04-10,550,,534.21,25.5
2021-04-11,360,22.5,426.83,19.92
2021-04-12,879,,844.82,24.33
2021-04-13,678,,922.72,14.92
2021-04-14,767,,883.58,11.42
2021-04-15,574,,895.48,8.25
2021-04-16,477,,857.35,7.5
2021-04-17,172,,446.45,16.08
2021-04-18,6,,409.52,
